sensor_type,device_type,timestamps,x,y,z
orientation,smartphone,1497147985890,236.22543,-20.118893,1.037401
orientation,smartphone,1497147985895,235.83217,-19.554173,0.8374417
orientation,smartphone,1497147985901,235.38959,-19.049183,0.57002026
orientation,smartphone,1497147985906,234.90997,-18.620388,0.2800918
orientation,smartphone,1497147985911,234.40726,-18.286818,0.016170474
orientation,smartphone,1497147985916,233.89264,-18.058895,-0.18558893
orientation,smartphone,1497147985920,233.3807,-17.935686,-0.3098398
orientation,smartphone,1497147985926,232.88399,-17.914604,-0.36263338
orientation,smartphone,1497147985931,232.43538,-17.981092,-0.35228798
orientation,smartphone,1497147985935,232.09268,-18.10079,-0.28649044
orientation,smartphone,1497147985941,231.92357,-18.227507,-0.18045262
orientation,smartphone,1497147985946,231.94298,-18.31903,-0.122429945
orientation,smartphone,1497147985951,232.04865,-18.36807,-0.31903848
orientation,smartphone,1497147985955,232.2592,-18.303652,-0.5769648
orientation,smartphone,1497147985960,232.5185,-18.126947,-0.85414547
orientation,smartphone,1497147985966,232.73697,-17.930367,-1.1193444
orientation,smartphone,1497147985971,232.8871,-17.749298,-1.3935033
orientation,smartphone,1497147985975,232.96902,-17.593843,-1.6891791
orientation,smartphone,1497147985980,233.01181,-17.471155,-1.9961271
orientation,smartphone,1497147985986,233.03862,-17.380032,-2.2937038
orientation,smartphone,1497147985991,233.0701,-17.310331,-2.5593364
orientation,smartphone,1497147985996,233.12257,-17.22427,-2.7648516
orientation,smartphone,1497147986001,233.2081,-17.130564,-2.9155369
orientation,smartphone,1497147986005,233.32776,-17.032846,-3.0114899
orientation,smartphone,1497147986010,233.47089,-16.907425,-3.0494204
orientation,smartphone,1497147986015,233.62209,-16.798002,-3.0736368
orientation,smartphone,1497147986020,233.77855,-16.71162,-3.0815651
orientation,smartphone,1497147986025,233.94406,-16.67274,-3.07133
orientation,smartphone,1497147986030,234.1199,-16.702394,-3.0375555
orientation,smartphone,1497147986035,234.30226,-16.813622,-2.987408
orientation,smartphone,1497147986040,234.4812,-17.01127,-2.9240143
orientation,smartphone,1497147986046,234.65952,-17.284681,-2.8177786
orientation,smartphone,1497147986050,234.84937,-17.593325,-2.6313744
orientation,smartphone,1497147986055,235.05563,-17.905516,-2.3778162
orientation,smartphone,1497147986060,235.27992,-18.190191,-2.0834248
orientation,smartphone,1497147986065,235.51846,-18.466702,-1.7810243
orientation,smartphone,1497147986070,235.7544,-18.719627,-1.49742
orientation,smartphone,1497147986075,235.98749,-18.949472,-1.232191
orientation,smartphone,1497147986079,236.22171,-19.148788,-0.98387736
orientation,smartphone,1497147986085,236.44543,-19.323278,-0.76759356
orientation,smartphone,1497147986090,236.65674,-19.461624,-0.5930896
orientation,smartphone,1497147986095,236.64969,-19.40283,-0.87056667
orientation,smartphone,1497147986100,236.31726,-19.056269,-1.8004098
orientation,smartphone,1497147986105,236.00125,-18.620712,-2.5542922
orientation,smartphone,1497147986110,235.59024,-18.132395,-3.2918737
orientation,smartphone,1497147986115,235.11168,-17.631737,-3.9285672
orientation,smartphone,1497147986120,234.66446,-17.123192,-4.4410377
orientation,smartphone,1497147986125,234.28912,-16.69072,-5.0281844
orientation,smartphone,1497147986130,234.03162,-16.333204,-5.59561
orientation,smartphone,1497147986135,233.90286,-16.06763,-6.0403776
orientation,smartphone,1497147986140,233.90002,-15.897459,-6.2919774
orientation,smartphone,1497147986145,234.01001,-15.815787,-6.330563
orientation,smartphone,1497147986149,234.2167,-15.802259,-6.174772
orientation,smartphone,1497147986155,234.48502,-15.828662,-5.871435
orientation,smartphone,1497147986160,234.78288,-15.890404,-5.47303
orientation,smartphone,1497147986165,235.08875,-15.976879,-5.0112576
orientation,smartphone,1497147986170,235.39697,-16.07088,-4.489874
orientation,smartphone,1497147986175,235.69656,-16.161327,-3.9562268
orientation,smartphone,1497147986180,235.97444,-16.239407,-3.4668074
orientation,smartphone,1497147986185,236.24095,-16.298655,-3.0210683
orientation,smartphone,1497147986190,236.50534,-16.330908,-2.6115243
orientation,smartphone,1497147986195,236.7623,-16.338844,-2.245012
orientation,smartphone,1497147986200,237.00594,-16.322865,-1.9095342
orientation,smartphone,1497147986205,237.2201,-16.290133,-1.6099375
orientation,smartphone,1497147986210,237.40726,-16.2397,-1.3543929
orientation,smartphone,1497147986215,237.56058,-16.171347,-1.123361
orientation,smartphone,1497147986220,237.68753,-16.08217,-0.89439356
orientation,smartphone,1497147986225,237.80338,-15.962977,-0.64999646
orientation,smartphone,1497147986230,237.91435,-15.825614,-0.38363662
orientation,smartphone,1497147986235,238.01982,-15.675121,-0.11005831
orientation,smartphone,1497147986240,238.12732,-15.515701,0.16839728
orientation,smartphone,1497147986245,238.24261,-15.3514385,0.46651477
orientation,smartphone,1497147986249,238.37418,-15.183201,0.8066369
orientation,smartphone,1497147986254,238.525,-15.011488,1.2145343
orientation,smartphone,1497147986260,238.686,-14.738023,1.6957744
orientation,smartphone,1497147986265,238.86166,-14.603647,2.2849877
orientation,smartphone,1497147986270,239.04251,-14.502625,2.9945445
orientation,smartphone,1497147986275,239.21472,-14.441305,3.8278244
orientation,smartphone,1497147986280,239.36542,-14.424254,4.7907534
orientation,smartphone,1497147986285,239.48427,-14.458029,5.877743
orientation,smartphone,1497147986290,239.56662,-14.550305,7.087888
orientation,smartphone,1497147986295,239.61737,-14.700571,8.416787
orientation,smartphone,1497147986300,239.63925,-14.911006,9.87014
orientation,smartphone,1497147986304,239.6371,-15.177781,11.44158
orientation,smartphone,1497147986309,239.62308,-15.500567,13.126013
orientation,smartphone,1497147986314,239.55823,-15.712665,14.789217
orientation,smartphone,1497147986320,239.51274,-16.114359,16.674046
orientation,smartphone,1497147986325,239.44713,-16.547152,18.652618
orientation,smartphone,1497147986330,239.35138,-16.995426,20.720371
orientation,smartphone,1497147986335,239.23181,-17.460192,22.885122
orientation,smartphone,1497147986340,239.09341,-17.938751,25.1489
orientation,smartphone,1497147986345,238.94281,-18.431005,27.502943
orientation,smartphone,1497147986350,238.79477,-18.9487,29.944008
orientation,smartphone,1497147986355,238.65588,-19.497757,32.478714
orientation,smartphone,1497147986360,238.53543,-20.084944,35.106
orientation,smartphone,1497147986365,238.42108,-20.704302,37.822422
orientation,smartphone,1497147986370,238.2992,-21.336643,40.615322
orientation,smartphone,1497147986375,238.17647,-22.013367,43.49004
orientation,smartphone,1497147986380,238.07297,-22.759237,46.446117
orientation,smartphone,1497147986385,238.0263,-23.624908,49.471527
orientation,smartphone,1497147986390,238.0108,-24.570898,52.52057
orientation,smartphone,1497147986395,238.00317,-25.564457,55.558243
orientation,smartphone,1497147986400,237.50305,-26.022085,58.551037
orientation,smartphone,1497147986405,237.40945,-27.013245,61.485893
orientation,smartphone,1497147986410,237.32266,-28.04188,64.33667
orientation,smartphone,1497147986415,237.20605,-29.062698,67.09612
orientation,smartphone,1497147986420,237.04909,-30.059793,69.75274
orientation,smartphone,1497147986425,236.85312,-31.034086,72.29156
orientation,smartphone,1497147986430,236.62294,-31.982618,74.70227
orientation,smartphone,1497147986434,236.37494,-32.917984,76.98046
orientation,smartphone,1497147986439,236.11258,-33.842934,79.1248
orientation,smartphone,1497147986445,235.86508,-34.775387,81.1449
orientation,smartphone,1497147986450,235.64508,-35.726482,83.04926
orientation,smartphone,1497147986455,235.45154,-36.685547,84.850975
orientation,smartphone,1497147986460,235.40201,-37.76419,86.55247
orientation,smartphone,1497147986465,235.6033,-39.06607,88.15369
orientation,smartphone,1497147986470,238.17503,-42.706333,89.64502
orientation,smartphone,1497147986475,54.422894,140.00911,88.97607
orientation,smartphone,1497147986480,55.77821,137.66542,87.72359
orientation,smartphone,1497147986485,57.072533,135.43893,86.611404
orientation,smartphone,1497147986490,58.695732,132.95552,85.650116
orientation,smartphone,1497147986495,60.608894,130.26903,84.841095
orientation,smartphone,1497147986500,62.853584,127.34806,84.18658
orientation,smartphone,1497147986505,65.44367,124.181046,83.67661
orientation,smartphone,1497147986510,68.47888,120.67083,83.3064
orientation,smartphone,1497147986515,71.99395,116.77907,83.052505
orientation,smartphone,1497147986520,75.95138,112.53892,82.88451
orientation,smartphone,1497147986525,80.27155,108.02432,82.76882
orientation,smartphone,1497147986530,84.80936,103.37232,82.67887
orientation,smartphone,1497147986535,89.45692,98.67364,82.59432
orientation,smartphone,1497147986540,94.03525,94.08439,82.505974
orientation,smartphone,1497147986545,98.38951,89.73903,82.40412
orientation,smartphone,1497147986550,102.38574,85.74931,82.28876
orientation,smartphone,1497147986555,105.91487,82.20146,82.1565
orientation,smartphone,1497147986560,108.93801,79.11617,82.01903
orientation,smartphone,1497147986565,111.41806,76.518875,81.87871
orientation,smartphone,1497147986570,113.36107,74.39152,81.75143
orientation,smartphone,1497147986575,114.88422,72.616516,81.641014
orientation,smartphone,1497147986580,116.07838,71.11537,81.5505
orientation,smartphone,1497147986585,116.98543,69.85759,81.485504
orientation,smartphone,1497147986590,117.64039,68.82896,81.450905
orientation,smartphone,1497147986595,118.084236,68.009415,81.446
orientation,smartphone,1497147986600,118.374306,67.35827,81.47061
orientation,smartphone,1497147986606,118.559944,66.83321,81.51904
orientation,smartphone,1497147986611,118.71305,66.371315,81.58399
orientation,smartphone,1497147986616,119.028595,65.791466,81.65409
orientation,smartphone,1497147986621,120.140236,64.55088,81.68986
orientation,smartphone,1497147986626,122.16251,62.59985,81.647736
orientation,smartphone,1497147986631,124.71966,60.28817,81.509186
orientation,smartphone,1497147986635,127.5616,57.81375,81.31144
orientation,smartphone,1497147986641,130.38612,55.40978,81.08304
orientation,smartphone,1497147986646,132.98717,53.204666,80.85359
orientation,smartphone,1497147986651,134.94235,51.58985,80.66686
orientation,smartphone,1497147986655,136.38626,50.44072,80.524376
orientation,smartphone,1497147986660,137.31282,49.766457,80.42435
orientation,smartphone,1497147986666,137.81299,49.496952,80.367195
orientation,smartphone,1497147986671,137.9852,49.551865,80.34296
orientation,smartphone,1497147986676,137.96753,49.785347,80.324066
orientation,smartphone,1497147986680,138.0229,49.915203,80.27226
orientation,smartphone,1497147986686,138.07333,50.014587,80.20777
orientation,smartphone,1497147986691,138.14294,50.07307,80.130875
orientation,smartphone,1497147986696,138.2528,50.07868,80.05032
orientation,smartphone,1497147986701,138.38637,50.045433,79.98631
orientation,smartphone,1497147986706,138.56308,49.940926,79.95468
orientation,smartphone,1497147986710,138.7337,49.809124,79.96409
orientation,smartphone,1497147986716,138.82051,49.72116,80.0232
orientation,smartphone,1497147986721,138.8268,49.665047,80.136795
orientation,smartphone,1497147986726,138.72578,49.662636,80.30255
orientation,smartphone,1497147986731,138.54991,49.679523,80.51286
orientation,smartphone,1497147986735,138.20055,49.82286,80.77049
orientation,smartphone,1497147986741,137.61224,50.146015,81.07384
orientation,smartphone,1497147986746,136.78328,50.616856,81.42444
orientation,smartphone,1497147986751,135.75162,51.1841,81.80422
orientation,smartphone,1497147986756,134.30138,52.091164,82.20388
orientation,smartphone,1497147986761,132.10757,53.771774,82.6186
orientation,smartphone,1497147986766,128.39305,57.06938,83.05999
orientation,smartphone,1497147986771,125.660065,59.47598,83.411995
orientation,smartphone,1497147986776,123.78122,61.11528,83.680984
orientation,smartphone,1497147986781,123.321915,61.40814,83.855255
orientation,smartphone,1497147986786,123.850296,60.795517,83.96642
orientation,smartphone,1497147986791,122.27095,62.3871,84.1383
orientation,smartphone,1497147986796,123.13075,61.60691,84.19728
orientation,smartphone,1497147986801,125.32682,59.54987,84.19336
orientation,smartphone,1497147986806,127.861694,57.20161,84.14489
orientation,smartphone,1497147986811,132.64136,52.63536,84.00249
orientation,smartphone,1497147986815,138.09674,47.42836,83.74787
orientation,smartphone,1497147986820,143.71835,42.105236,83.36392
orientation,smartphone,1497147986826,149.30077,36.87164,82.846504
orientation,smartphone,1497147986831,154.48328,32.084747,82.20076
orientation,smartphone,1497147986836,159.18152,27.825716,81.43488
orientation,smartphone,1497147986841,163.3998,24.078474,80.568924
orientation,smartphone,1497147986846,167.16711,20.808775,79.626945
orientation,smartphone,1497147986851,170.51512,17.971611,78.630005
orientation,smartphone,1497147986856,173.46527,15.524232,77.59872
orientation,smartphone,1497147986860,176.04523,13.427537,76.56499
orientation,smartphone,1497147986866,178.29445,11.629789,75.52311
orientation,smartphone,1497147986870,180.23933,10.081263,74.42937
orientation,smartphone,1497147986875,181.85458,8.796191,73.42703
orientation,smartphone,1497147986881,183.1969,7.7288437,72.447044
orientation,smartphone,1497147986886,184.31198,6.825759,71.556946
orientation,smartphone,1497147986890,185.192,6.102643,70.75861
orientation,smartphone,1497147986895,185.81578,5.581104,70.07741
orientation,smartphone,1497147986901,186.19879,5.2431355,69.54364
orientation,smartphone,1497147986905,186.3616,5.0551767,69.168076
orientation,smartphone,1497147986911,186.31395,5.0051694,68.56927
orientation,smartphone,1497147986916,186.15346,4.982915,68.60075
orientation,smartphone,1497147986921,185.88841,4.976839,68.83899
orientation,smartphone,1497147986926,185.52853,4.9804087,69.26651
orientation,smartphone,1497147986931,185.0905,4.992383,69.8598
orientation,smartphone,1497147986936,184.5773,5.0300717,70.56425
orientation,smartphone,1497147986940,183.94278,5.1593466,71.41004
orientation,smartphone,1497147986946,183.21413,5.368297,72.35148
orientation,smartphone,1497147986951,182.36624,5.7060165,73.31196
orientation,smartphone,1497147986955,181.39586,6.1999397,74.239426
orientation,smartphone,1497147986960,180.28935,6.8775625,75.08998
orientation,smartphone,1497147986966,179.05685,7.744074,75.83345
orientation,smartphone,1497147986970,177.73036,8.775221,76.4421
orientation,smartphone,1497147986975,176.31535,9.974989,76.91971
orientation,smartphone,1497147986981,174.8473,11.297561,77.258514
orientation,smartphone,1497147986985,173.30153,12.757805,77.48923
orientation,smartphone,1497147986991,171.71346,14.298738,77.646225
orientation,smartphone,1497147986996,170.02386,15.947757,77.78471
orientation,smartphone,1497147987001,168.24661,17.657831,77.9301
orientation,smartphone,1497147987006,166.34018,19.43844,78.111534
orientation,smartphone,1497147987011,164.23187,21.34877,78.34247
orientation,smartphone,1497147987016,161.796,23.508564,78.640976
orientation,smartphone,1497147987021,158.98242,25.97385,79.00871
orientation,smartphone,1497147987026,155.81953,28.72284,79.42487
orientation,smartphone,1497147987031,152.38469,31.698673,79.86857
orientation,smartphone,1497147987036,148.65645,34.95868,80.31405
orientation,smartphone,1497147987041,144.699,38.466175,80.722336
orientation,smartphone,1497147987046,140.63971,42.113712,81.06299
orientation,smartphone,1497147987051,136.59593,45.79228,81.31069
orientation,smartphone,1497147987056,132.47916,49.59986,81.485344
orientation,smartphone,1497147987061,128.75142,53.070225,81.53974
orientation,smartphone,1497147987066,125.46001,56.15644,81.50126
orientation,smartphone,1497147987071,122.503044,58.958,81.40401
orientation,smartphone,1497147987076,119.79317,61.54901,81.26221
orientation,smartphone,1497147987081,117.234116,64.01212,81.08048
orientation,smartphone,1497147987086,114.863174,66.29517,80.85118
orientation,smartphone,1497147987090,112.755295,68.31272,80.570946
orientation,smartphone,1497147987095,110.82708,70.14806,80.24828
orientation,smartphone,1497147987100,109.125374,71.76063,79.87867
orientation,smartphone,1497147987106,107.26804,73.51945,79.510704
orientation,smartphone,1497147987110,105.33688,75.31849,79.15017
orientation,smartphone,1497147987115,103.29998,77.17107,78.79596
orientation,smartphone,1497147987121,101.15401,79.0787,78.44508
orientation,smartphone,1497147987125,98.999344,80.95616,78.08973
orientation,smartphone,1497147987130,96.92303,82.74415,77.72899
orientation,smartphone,1497147987136,94.98093,84.41175,77.354965
orientation,smartphone,1497147987141,93.22555,85.92287,76.96659
orientation,smartphone,1497147987145,91.67033,87.27467,76.55642
orientation,smartphone,1497147987150,90.439415,88.342354,76.12107
orientation,smartphone,1497147987155,89.435555,89.224625,75.66839
orientation,smartphone,1497147987160,88.61191,89.95606,75.198975
orientation,smartphone,1497147987166,87.89608,90.5952,74.713844
orientation,smartphone,1497147987171,87.236916,91.18809,74.205765
orientation,smartphone,1497147987176,86.60938,91.757,73.68048
orientation,smartphone,1497147987181,86.26166,92.04679,73.07325
orientation,smartphone,1497147987186,86.05332,92.203,72.45689
orientation,smartphone,1497147987191,85.77814,92.44074,71.92123
orientation,smartphone,1497147987196,85.55665,92.61414,71.39801
orientation,smartphone,1497147987201,85.31776,92.781654,70.88419
orientation,smartphone,1497147987205,85.342896,92.6368,70.381874
orientation,smartphone,1497147987211,84.85763,93.01132,69.85687
orientation,smartphone,1497147987216,84.33139,93.422516,69.31022
orientation,smartphone,1497147987221,83.83381,93.82095,68.751274
orientation,smartphone,1497147987225,83.3363,94.25112,68.187805
orientation,smartphone,1497147987230,82.968414,94.583855,67.62614
orientation,smartphone,1497147987235,82.710625,94.84525,67.0707
orientation,smartphone,1497147987240,82.57129,95.02223,66.52087
orientation,smartphone,1497147987246,82.454994,95.20461,65.97151
orientation,smartphone,1497147987251,82.31076,95.42564,65.41179
orientation,smartphone,1497147987256,82.10443,95.70464,64.84194
orientation,smartphone,1497147987261,81.81193,96.05146,64.26301
orientation,smartphone,1497147987266,81.42058,96.47114,63.671204
orientation,smartphone,1497147987271,80.94606,96.94629,63.060448
orientation,smartphone,1497147987275,80.43323,97.43864,62.432877
orientation,smartphone,1497147987281,79.92486,97.90926,61.8007
orientation,smartphone,1497147987286,79.406044,98.35969,61.18253
orientation,smartphone,1497147987290,78.94936,98.69356,60.568714
orientation,smartphone,1497147987295,78.23419,99.29309,59.97267
orientation,smartphone,1497147987301,77.73334,99.67573,59.346157
orientation,smartphone,1497147987306,77.382576,99.96666,58.735306
orientation,smartphone,1497147987311,77.16974,100.17821,58.16241
orientation,smartphone,1497147987316,77.04591,100.33404,57.62235
orientation,smartphone,1497147987321,76.988365,100.444824,57.098602
orientation,smartphone,1497147987325,77.010124,100.50879,56.590225
orientation,smartphone,1497147987331,77.11564,100.53129,56.098396
orientation,smartphone,1497147987336,77.31605,100.50551,55.62035
orientation,smartphone,1497147987341,77.64706,100.413445,55.165627
orientation,smartphone,1497147987345,78.111084,100.2626,54.717754
orientation,smartphone,1497147987351,78.67678,100.06669,54.26038
orientation,smartphone,1497147987356,79.2935,99.869995,53.819546
orientation,smartphone,1497147987361,79.91822,99.70303,53.386696
orientation,smartphone,1497147987366,80.542786,99.56544,52.947636
orientation,smartphone,1497147987371,81.14325,99.47967,52.5038
orientation,smartphone,1497147987376,81.70072,99.464584,52.051754
orientation,smartphone,1497147987381,82.19993,99.53698,51.598305
orientation,smartphone,1497147987386,82.65644,99.68471,51.12582
orientation,smartphone,1497147987391,83.06179,99.90693,50.638214
orientation,smartphone,1497147987396,83.42889,100.18629,50.131615
orientation,smartphone,1497147987400,83.784966,100.47589,49.605244
orientation,smartphone,1497147987406,84.14987,100.72439,49.07261
orientation,smartphone,1497147987411,84.373726,101.09302,48.54533
orientation,smartphone,1497147987416,84.49578,101.52194,48.028854
orientation,smartphone,1497147987421,84.54521,102.01065,47.5317
orientation,smartphone,1497147987426,84.59601,102.50604,47.04857
orientation,smartphone,1497147987431,84.69031,102.995316,46.612183
orientation,smartphone,1497147987435,84.95874,103.373955,46.252342
orientation,smartphone,1497147987441,85.469635,103.5792,45.97457
orientation,smartphone,1497147987446,86.12744,103.674614,45.74907
orientation,smartphone,1497147987451,86.78471,103.74525,45.564384
orientation,smartphone,1497147987456,87.34807,103.834564,45.40528
orientation,smartphone,1497147987461,87.73403,103.979866,45.23405
orientation,smartphone,1497147987466,87.975395,104.190636,45.039867
orientation,smartphone,1497147987471,88.01418,104.50511,44.80266
orientation,smartphone,1497147987476,87.86927,104.928055,44.54725
orientation,smartphone,1497147987481,87.62242,105.417564,44.28434
orientation,smartphone,1497147987486,87.315895,105.96573,44.029343
orientation,smartphone,1497147987491,86.91225,106.638306,43.783104
orientation,smartphone,1497147987496,86.59372,107.13928,43.629753
orientation,smartphone,1497147987501,86.10456,107.77395,43.501785
orientation,smartphone,1497147987505,85.88299,108.32996,43.448605
orientation,smartphone,1497147987510,85.931305,108.79846,43.50412
orientation,smartphone,1497147987516,86.13652,109.28561,43.63149
orientation,smartphone,1497147987521,86.38585,109.834656,43.762974
orientation,smartphone,1497147987526,86.56682,110.48535,43.871155
orientation,smartphone,1497147987531,86.649796,111.20567,43.96169
orientation,smartphone,1497147987536,86.62229,111.9536,44.03465
orientation,smartphone,1497147987540,86.5088,112.698784,44.086143
orientation,smartphone,1497147987546,86.32957,113.43127,44.119637
orientation,smartphone,1497147987551,86.1072,114.139595,44.147835
orientation,smartphone,1497147987556,85.843994,114.8155,44.183636
orientation,smartphone,1497147987561,85.51487,115.463974,44.223038
orientation,smartphone,1497147987566,85.13375,116.069305,44.250763
orientation,smartphone,1497147987571,84.74769,116.61476,44.269505
orientation,smartphone,1497147987576,84.347565,117.13107,44.310463
orientation,smartphone,1497147987580,83.93568,117.63817,44.38703
orientation,smartphone,1497147987586,83.53374,118.13801,44.50355
orientation,smartphone,1497147987591,83.13006,118.65255,44.659103
orientation,smartphone,1497147987596,82.72059,119.19641,44.856182
orientation,smartphone,1497147987601,82.26557,119.80983,45.089596
orientation,smartphone,1497147987606,81.74697,120.51297,45.355156
orientation,smartphone,1497147987611,81.145775,121.35154,45.65066
orientation,smartphone,1497147987616,80.44094,122.38734,45.945164
orientation,smartphone,1497147987620,79.56579,123.730125,46.150948
orientation,smartphone,1497147987626,78.53967,125.42358,46.15383
orientation,smartphone,1497147987631,77.46269,127.39496,45.900654
orientation,smartphone,1497147987635,76.52903,129.43134,45.403706
orientation,smartphone,1497147987640,75.95547,131.23164,44.84013
orientation,smartphone,1497147987646,75.79415,132.5528,44.421364
orientation,smartphone,1497147987651,75.8591,133.38072,44.201984
orientation,smartphone,1497147987656,76.032745,133.74127,44.180744
orientation,smartphone,1497147987660,76.18823,133.79636,44.27415
orientation,smartphone,1497147987666,76.31965,133.6374,44.396
orientation,smartphone,1497147987671,76.423035,133.3682,44.484642
orientation,smartphone,1497147987675,76.52601,132.97197,44.462856
orientation,smartphone,1497147987680,76.50168,132.69324,44.377884
orientation,smartphone,1497147987686,76.46032,132.47504,44.256474
orientation,smartphone,1497147987691,76.42155,132.34142,44.05721
orientation,smartphone,1497147987696,76.38357,132.29784,43.90127
orientation,smartphone,1497147987700,76.34663,132.3431,43.730186
orientation,smartphone,1497147987706,76.3051,132.46297,43.547794
orientation,smartphone,1497147987711,76.25384,132.64093,43.36199
orientation,smartphone,1497147987716,76.184456,132.85085,43.172646
orientation,smartphone,1497147987721,76.10373,133.06744,42.974487
orientation,smartphone,1497147987725,76.02138,133.25671,42.774807
orientation,smartphone,1497147987731,75.94151,133.4048,42.577663
orientation,smartphone,1497147987736,75.87654,133.50096,42.385063
orientation,smartphone,1497147987741,75.83053,133.53995,42.199505
orientation,smartphone,1497147987745,75.79565,133.53423,42.015663
orientation,smartphone,1497147987751,75.77147,133.49506,41.832027
orientation,smartphone,1497147987756,75.74895,133.43878,41.649544
orientation,smartphone,1497147987761,75.73043,133.36884,41.46589
orientation,smartphone,1497147987766,75.8044,133.15549,41.177658
orientation,smartphone,1497147987770,75.70029,133.21873,41.042206
orientation,smartphone,1497147987775,75.61107,133.32607,40.93616
orientation,smartphone,1497147987780,75.5709,133.44003,40.84232
orientation,smartphone,1497147987785,75.57536,133.55042,40.755413
orientation,smartphone,1497147987790,75.60827,133.658,40.68639
orientation,smartphone,1497147987796,75.66018,133.76581,40.64207
orientation,smartphone,1497147987801,75.73141,133.87465,40.62533
orientation,smartphone,1497147987805,75.82729,133.97958,40.641235
orientation,smartphone,1497147987811,75.95531,134.06412,40.70117
orientation,smartphone,1497147987816,76.12467,134.10292,40.81975
orientation,smartphone,1497147987821,76.35059,134.05948,40.979187
orientation,smartphone,1497147987826,76.61737,133.94376,41.109306
orientation,smartphone,1497147987831,76.879585,133.8057,41.18716
orientation,smartphone,1497147987836,77.152855,133.65001,41.214966
orientation,smartphone,1497147987841,77.47202,133.44986,41.201813
orientation,smartphone,1497147987846,77.867325,133.18742,41.143253
orientation,smartphone,1497147987851,78.35468,132.84727,41.060345
orientation,smartphone,1497147987856,78.93043,132.46132,40.99348
orientation,smartphone,1497147987861,79.522484,132.09917,40.934956
orientation,smartphone,1497147987866,80.101006,131.7938,40.875927
orientation,smartphone,1497147987870,80.65543,131.54555,40.805473
orientation,smartphone,1497147987875,81.18181,131.33333,40.712112
orientation,smartphone,1497147987880,81.67445,131.13245,40.578728
orientation,smartphone,1497147987886,82.13389,130.8993,40.380035
orientation,smartphone,1497147987891,82.570076,130.606,40.083298
orientation,smartphone,1497147987895,82.983635,130.2596,39.6896
orientation,smartphone,1497147987900,83.37741,129.86902,39.210316
orientation,smartphone,1497147987906,83.73443,129.4698,38.64402
orientation,smartphone,1497147987910,84.04551,129.08247,38.01485
orientation,smartphone,1497147987915,84.3093,128.70222,37.337822
orientation,smartphone,1497147987920,84.52465,128.3187,36.62105
orientation,smartphone,1497147987925,84.70218,127.92605,35.8785
orientation,smartphone,1497147987930,84.84373,127.53227,35.10298
orientation,smartphone,1497147987935,84.947624,127.16315,34.34239
orientation,smartphone,1497147987941,85.01345,126.83153,33.66123
orientation,smartphone,1497147987945,85.05561,126.51861,33.073147
orientation,smartphone,1497147987950,85.10052,126.17187,32.55549
orientation,smartphone,1497147987956,85.183945,125.71972,32.110016
orientation,smartphone,1497147987961,85.319336,125.13829,31.72483
orientation,smartphone,1497147987966,85.56812,124.44071,31.409288
orientation,smartphone,1497147987971,85.85395,123.73434,31.155207
orientation,smartphone,1497147987976,86.159706,123.05787,30.999645
orientation,smartphone,1497147987981,86.46814,122.43619,30.894627
orientation,smartphone,1497147987986,86.759186,121.922615,30.762642
orientation,smartphone,1497147987991,87.049095,121.49601,30.593481
orientation,smartphone,1497147987995,87.29235,121.1469,30.325884
orientation,smartphone,1497147988001,87.47265,120.90016,29.92928
orientation,smartphone,1497147988005,87.698296,120.671295,29.424131
orientation,smartphone,1497147988010,88.21057,120.08734,28.372822
orientation,smartphone,1497147988015,88.705696,119.69619,27.720106
orientation,smartphone,1497147988021,89.31331,119.21542,27.019728
orientation,smartphone,1497147988025,90.00731,118.69651,26.279074
orientation,smartphone,1497147988030,90.70039,118.25468,25.242138
orientation,smartphone,1497147988035,91.44556,117.75319,24.3699
orientation,smartphone,1497147988041,92.160835,117.35035,23.428131
orientation,smartphone,1497147988045,92.99139,116.97791,22.52354
orientation,smartphone,1497147988050,93.5787,116.63347,21.560728
orientation,smartphone,1497147988056,93.84869,116.2264,20.529465
orientation,smartphone,1497147988061,93.96968,115.920815,19.803202
orientation,smartphone,1497147988066,93.78942,115.64736,18.957685
orientation,smartphone,1497147988071,93.52908,115.46593,18.184183
orientation,smartphone,1497147988076,93.26822,115.36029,17.575087
orientation,smartphone,1497147988080,93.08956,115.32454,17.06435
orientation,smartphone,1497147988086,92.97639,115.36869,17.120611
orientation,smartphone,1497147988091,92.955826,115.366776,16.91653
orientation,smartphone,1497147988095,92.98666,115.27539,16.801615
orientation,smartphone,1497147988101,93.29879,114.264824,16.098871
orientation,smartphone,1497147988106,93.30621,114.11258,16.079401
orientation,smartphone,1497147988111,93.29981,113.91654,16.060045
orientation,smartphone,1497147988116,93.33979,113.614746,16.068392
orientation,smartphone,1497147988121,93.30536,113.369125,16.122398
orientation,smartphone,1497147988126,93.11761,113.19607,16.147509
orientation,smartphone,1497147988131,92.83045,113.08567,16.146458
orientation,smartphone,1497147988136,92.52224,113.01947,16.140512
orientation,smartphone,1497147988141,92.25859,112.993454,16.111677
orientation,smartphone,1497147988146,92.107376,112.96355,16.083574
orientation,smartphone,1497147988150,92.01448,112.9278,16.068253
orientation,smartphone,1497147988155,91.922104,112.89431,16.07696
orientation,smartphone,1497147988160,91.81327,112.86242,16.105597
orientation,smartphone,1497147988166,91.68836,112.83058,16.148209
orientation,smartphone,1497147988171,91.54671,112.827675,15.962541
